player_id,season_avg_points,season_avg_rebounds,season_avg_assists,last_10_avg_points,last_5_avg_points,last_5_avg_rebounds,last_5_avg_assists,home_vs_away,games_played,rest_days,actual_points,actual_rebounds,actual_assists
1630162,26.45614035087719,5.140350877192983,5.12280701754386,26.9,31.0,8.0,6.4,1,57,2,16,13,5
1630162,26.275862068965516,5.275862068965517,5.120689655172414,27.4,29.2,9.2,6.0,1,58,1,23,6,8
1630162,26.220338983050848,5.288135593220339,5.169491525423729,27.0,26.4,8.8,6.8,1,59,2,9,3,5
1630162,25.933333333333334,5.25,5.166666666666667,26.6,22.0,7.4,6.8,0,60,1,25,4,5
1630162,25.918032786885245,5.229508196721311,5.163934426229508,24.7,20.6,6.8,6.2,1,61,1,22,11,5
1630162,25.85483870967742,5.32258064516129,5.161290322580645,25.0,19.0,7.4,5.6,1,62,0,24,2,1
1630162,25.825396825396826,5.26984126984127,5.095238095238095,24.9,20.6,5.2,4.8,1,63,2,31,8,6
1630162,25.90625,5.3125,5.109375,24.3,22.2,5.6,4.4,1,64,1,38,9,7
1630162,26.092307692307692,5.369230769230769,5.138461538461539,25.0,28.0,6.8,4.8,1,65,1,26,3,8
1630162,26.09090909090909,5.333333333333333,5.181818181818182,24.4,28.2,6.6,5.4,0,66,1,28,7,5
1630162,26.119402985074625,5.358208955223881,5.17910447761194,24.2,29.4,5.8,5.4,0,67,1,33,6,7
1630162,26.220588235294116,5.367647058823529,5.205882352941177,25.9,31.2,6.6,6.6,0,68,1,20,4,4
1630162,26.130434782608695,5.3478260869565215,5.188405797101449,25.6,29.0,5.8,6.2,0,69,0,13,4,4
1630162,25.942857142857143,5.328571428571428,5.171428571428572,26.0,24.0,4.8,5.6,0,70,2,23,3,4
1630162,25.901408450704224,5.295774647887324,5.154929577464789,25.8,23.4,4.8,4.8,1,71,1,23,10,5
1630162,25.86111111111111,5.361111111111111,5.152777777777778,25.9,22.4,5.4,4.8,1,72,1,31,6,6
1630162,25.931506849315067,5.36986301369863,5.164383561643835,26.6,22.0,5.4,4.6,1,73,1,35,7,5
1630162,26.054054054054053,5.391891891891892,5.162162162162162,27.0,25.0,6.0,4.8,0,74,1,24,5,7
1630162,26.026666666666667,5.386666666666667,5.1866666666666665,25.6,27.2,6.2,5.4,1,75,1,21,5,1
1630162,25.960526315789473,5.381578947368421,5.131578947368421,25.1,26.8,6.6,4.8,0,76,0,26,14,1
1630162,25.961038961038962,5.4935064935064934,5.077922077922078,24.9,27.4,7.4,4.0,1,77,2,19,2,7
1630162,25.871794871794872,5.448717948717949,5.102564102564102,23.5,25.0,6.6,4.2,0,78,1,31,5,7
1630559,15.4,3.6,3.7,15.4,17.6,3.2,2.6,0,10,4,22,5,8
1630559,16.0,3.727272727272727,4.090909090909091,16.9,19.4,4.2,4.0,0,11,0,15,4,8
1630559,15.916666666666666,3.75,4.416666666666667,16.8,18.4,4.8,5.2,0,12,1,22,7,4
1630559,16.384615384615383,4.0,4.384615384615385,18.3,19.2,5.4,5.8,1,13,2,20,3,7
1630559,16.642857142857142,3.9285714285714284,4.571428571428571,18.9,19.2,4.8,6.8,0,14,1,21,0,3
1630559,16.933333333333334,3.6666666666666665,4.466666666666667,18.8,20.0,3.8,6.0,0,15,0,20,8,5
1630559,17.125,3.9375,4.5,19.5,19.6,4.4,5.4,0,16,1,11,3,9
1630559,16.764705882352942,3.8823529411764706,4.764705882352941,18.6,18.8,4.2,5.6,1,17,1,11,6,3
1630559,16.444444444444443,4.0,4.666666666666667,17.9,16.6,4.0,5.4,1,18,2,16,2,4
1630559,16.42105263157895,3.8947368421052633,4.631578947368421,17.5,15.8,3.8,4.8,0,19,1,9,2,0
1630559,16.05,3.8,4.4,16.7,13.4,4.2,4.2,0,20,0,20,2,9
1630559,16.238095238095237,3.7142857142857144,4.619047619047619,16.5,13.4,3.0,5.0,0,21,7,32,2,3
1630559,16.954545454545453,3.6363636363636362,4.545454545454546,18.2,17.6,2.8,3.8,0,22,1,22,6,7
1630559,17.17391304347826,3.739130434782609,4.6521739130434785,18.2,19.8,2.8,4.6,0,23,1,9,4,11
1630559,16.833333333333332,3.75,4.916666666666667,17.1,18.4,3.2,6.0,1,24,2,15,2,10
1630559,16.76,3.68,5.12,16.5,19.6,3.2,8.0,1,25,0,27,2,4
1630559,17.153846153846153,3.6153846153846154,5.076923076923077,17.2,21.0,3.2,7.0,1,26,3,15,7,6
1630559,17.074074074074073,3.740740740740741,5.111111111111111,17.6,17.6,4.2,7.6,0,27,0,22,4,7
1630559,17.25,3.75,5.178571428571429,18.7,17.6,3.8,7.6,0,28,7,16,2,4
1630559,17.20689655172414,3.689655172413793,5.137931034482759,18.7,19.0,3.4,6.2,1,29,0,10,5,9
1630559,16.966666666666665,3.7333333333333334,5.266666666666667,18.8,18.0,4.0,6.0,0,30,1,14,4,4
1630559,16.870967741935484,3.7419354838709675,5.225806451612903,18.2,15.4,4.4,6.0,0,31,2,13,8,5
1630559,16.75,3.875,5.21875,16.3,15.0,4.6,5.8,1,32,0,12,6,4
1630559,16.606060606060606,3.9393939393939394,5.181818181818182,15.3,13.0,5.0,5.2,1,33,0,24,5,8
1630559,16.823529411764707,3.9705882352941178,5.264705882352941,16.8,14.6,5.6,6.0,1,34,1,19,7,12
1630559,16.885714285714286,4.057142857142857,5.457142857142857,17.2,16.4,6.0,6.6,1,35,1,8,0,2
1630559,16.63888888888889,3.9444444444444446,5.361111111111111,15.3,15.2,5.2,6.2,1,36,1,11,3,7
1630559,16.486486486486488,3.918918918918919,5.405405405405405,14.9,14.8,4.2,6.6,1,37,1,13,1,6
1630559,16.394736842105264,3.8421052631578947,5.421052631578948,14.0,15.0,3.2,7.0,0,38,1,19,4,2
1630559,16.46153846153846,3.8461538461538463,5.333333333333333,14.3,14.0,3.0,5.8,1,39,1,15,3,7
1630559,16.425,3.825,5.375,14.8,13.2,2.2,4.8,1,40,1,14,3,7
1630559,16.365853658536587,3.8048780487804876,5.414634146341464,14.8,14.4,2.8,5.8,1,41,1,9,3,5
1630559,16.19047619047619,3.7857142857142856,5.404761904761905,14.4,14.0,2.8,5.4,1,42,1,15,4,2
1630559,16.162790697674417,3.7906976744186047,5.325581395348837,14.7,14.4,3.4,4.6,0,43,1,12,2,5
1630559,16.068181818181817,3.75,5.318181818181818,13.5,13.0,3.0,5.2,1,44,1,20,3,8
1630559,16.155555555555555,3.7333333333333334,5.377777777777778,13.6,14.0,3.0,5.4,0,45,1,17,2,6
1630559,16.17391304347826,3.6956521739130435,5.391304347826087,14.5,14.6,2.8,5.2,0,46,1,8,3,5
1630559,16.0,3.6808510638297873,5.382978723404255,14.2,14.4,2.8,5.2,0,47,0,28,0,6
1630559,16.25,3.6041666666666665,5.395833333333333,15.7,17.0,2.0,6.0,1,48,7,19,2,14
1630559,16.306122448979593,3.5714285714285716,5.571428571428571,15.7,18.4,2.0,7.8,1,49,1,16,6,7
1630559,16.3,3.62,5.6,15.8,17.6,2.6,7.6,1,50,1,18,4,4
1630559,16.333333333333332,3.627450980392157,5.568627450980392,16.2,17.8,3.0,7.2,1,51,1,18,5,7
1630559,16.365384615384617,3.6538461538461537,5.596153846153846,17.1,19.8,3.4,7.6,1,52,1,19,6,4
1630559,16.41509433962264,3.69811320754717,5.566037735849057,17.5,18.0,4.6,7.2,0,53,2,28,6,4
1630559,16.62962962962963,3.740740740740741,5.537037037037037,19.1,19.8,5.4,5.2,1,54,2,11,3,3
1630559,16.527272727272727,3.727272727272727,5.490909090909091,18.2,18.8,4.8,4.4,1,55,1,12,6,4
1630559,16.446428571428573,3.767857142857143,5.464285714285714,17.7,17.6,5.2,4.4,1,56,3,14,6,5
1630559,16.403508771929825,3.807017543859649,5.456140350877193,18.3,16.8,5.4,4.0,1,57,1,25,5,8
1630559,16.551724137931036,3.8275862068965516,5.5,18.0,18.0,5.2,4.8,0,58,1,29,14,10
1630559,16.76271186440678,4.0,5.576271186440678,19.0,18.2,6.8,6.0,0,59,0,13,2,11
1630559,16.7,3.966666666666667,5.666666666666667,18.7,18.6,6.6,7.6,0,60,1,16,13,6
1630559,16.688524590163933,4.114754098360656,5.672131147540983,18.5,19.4,8.0,8.0,0,61,1,12,7,6
1630559,16.612903225806452,4.161290322580645,5.67741935483871,17.9,19.0,8.2,8.2,1,62,0,15,7,7
1630559,16.58730158730159,4.2063492063492065,5.698412698412699,17.5,17.0,8.6,8.0,0,63,2,20,2,2
1630559,16.640625,4.171875,5.640625,16.7,15.2,6.2,6.4,0,64,1,23,10,9
1630559,16.73846153846154,4.2615384615384615,5.6923076923076925,17.9,17.2,7.8,6.0,0,65,1,7,1,4
1630559,16.59090909090909,4.212121212121212,5.666666666666667,17.4,15.4,5.4,5.6,0,66,1,15,1,7
1630559,16.567164179104477,4.164179104477612,5.686567164179104,17.5,16.0,4.2,5.8,1,67,1,18,4,4
1630559,16.58823529411765,4.161764705882353,5.661764705882353,16.8,16.6,3.6,5.2,1,68,1,16,12,7
1630559,16.579710144927535,4.27536231884058,5.681159420289855,15.5,15.8,5.6,6.2,1,69,0,9,11,8
1630559,16.47142857142857,4.371428571428571,5.714285714285714,15.1,13.0,5.8,6.0,0,70,1,7,2,4
1630559,16.338028169014084,4.338028169014085,5.690140845070423,14.2,13.0,6.0,6.0,1,71,1,17,6,6
1630559,16.34722222222222,4.361111111111111,5.694444444444445,14.7,13.4,7.0,5.8,1,72,1,19,5,5
1630559,16.383561643835616,4.36986301369863,5.684931506849315,15.1,13.6,7.2,6.0,1,73,0,17,6,6
1630559,16.39189189189189,4.391891891891892,5.6891891891891895,14.8,13.8,6.0,5.8,0,74,2,15,5,10
1630559,16.373333333333335,4.4,5.746666666666667,14.0,15.0,4.8,6.2,0,75,1,12,2,2
1630559,16.31578947368421,4.368421052631579,5.697368421052632,14.5,16.0,4.8,5.8,0,76,1,6,3,4
1630559,16.181818181818183,4.35064935064935,5.675324675324675,13.6,13.8,4.2,5.4,0,77,0,14,2,3
1630559,16.153846153846153,4.32051282051282,5.641025641025641,13.2,12.8,3.6,5.0,0,78,0,14,8,4
1630559,16.126582278481013,4.367088607594937,5.620253164556962,13.0,12.2,4.0,4.6,1,79,1,10,2,1
1630559,16.05,4.3375,5.5625,13.1,11.2,3.4,2.8,0,80,2,5,2,2
1630559,15.91358024691358,4.308641975308642,5.518518518518518,12.9,9.8,3.4,2.8,1,81,0,11,3,3
1630245,12.1,3.4,2.9,12.1,9.0,3.6,2.8,0,10,1,4,4,1
1630245,11.363636363636363,3.4545454545454546,2.727272727272727,11.0,9.0,3.8,2.4,1,11,1,14,2,1
1630245,11.583333333333334,3.3333333333333335,2.5833333333333335,10.0,11.8,4.2,2.6,1,12,0,11,2,0
1630245,11.538461538461538,3.230769230769231,2.3846153846153846,9.7,12.2,4.0,2.0,1,13,1,4,3,1
1630245,11.0,3.2142857142857144,2.2857142857142856,8.6,8.2,3.0,1.2,1,14,2,19,7,4
1630245,11.533333333333333,3.466666666666667,2.4,9.7,10.4,3.6,1.4,1,15,1,15,5,3
1630245,11.75,3.5625,2.4375,10.8,12.6,3.8,1.8,1,16,1,6,3,2
1630245,11.411764705882353,3.5294117647058822,2.411764705882353,11.4,11.0,4.0,2.0,1,17,7,18,4,5
1630245,11.777777777777779,3.5555555555555554,2.5555555555555554,12.3,12.4,4.4,3.0,1,18,2,6,1,3
1630245,11.473684210526315,3.4210526315789473,2.5789473684210527,10.5,12.8,4.0,3.4,0,19,1,10,0,2
1630245,11.4,3.25,2.55,10.7,11.0,2.6,3.0,0,20,1,19,2,2
1630245,11.761904761904763,3.1904761904761907,2.5238095238095237,12.2,11.8,2.0,2.8,0,21,1,29,2,7
1630245,12.545454545454545,3.1363636363636362,2.727272727272727,13.7,16.4,1.8,3.8,0,22,1,12,4,2
1630245,12.521739130434783,3.1739130434782608,2.6956521739130435,13.8,15.2,1.8,3.2,1,23,7,14,8,8
1630245,12.583333333333334,3.375,2.9166666666666665,14.8,16.8,3.2,4.2,0,24,2,21,3,8
1630245,12.92,3.36,3.12,15.0,19.0,3.8,5.4,1,25,1,8,6,6
1630245,12.73076923076923,3.4615384615384617,3.230769230769231,14.3,16.8,4.6,6.2,1,26,0,21,3,4
1630245,13.037037037037036,3.4444444444444446,3.259259259259259,15.8,15.2,4.8,5.6,0,27,0,15,3,0
1630245,13.107142857142858,3.4285714285714284,3.142857142857143,15.5,15.8,4.6,5.2,0,28,0,7,4,4
1630245,12.89655172413793,3.4482758620689653,3.1724137931034484,15.6,14.4,3.8,4.4,1,29,1,12,5,4
1630245,12.866666666666667,3.5,3.2,15.8,12.6,4.2,3.6,0,30,2,6,1,2
1630245,12.64516129032258,3.4193548387096775,3.161290322580645,14.5,12.2,3.2,2.8,1,31,1,8,4,3
1630245,12.5,3.4375,3.15625,12.4,9.6,3.4,2.6,1,32,1,6,0,0
1630245,12.303030303030303,3.3333333333333335,3.0606060606060606,11.8,7.8,2.8,2.6,0,33,0,21,2,4
1630245,12.558823529411764,3.2941176470588234,3.088235294117647,12.5,10.6,2.4,2.6,0,34,1,10,3,3
1630245,12.485714285714286,3.2857142857142856,3.085714285714286,11.4,10.2,2.0,2.4,0,35,2,10,1,5
1630245,12.416666666666666,3.2222222222222223,3.138888888888889,11.6,11.0,2.0,3.0,1,36,1,20,6,4
1630245,12.621621621621621,3.2972972972972974,3.1621621621621623,11.5,13.4,2.4,3.2,0,37,1,13,1,0
1630245,12.631578947368421,3.236842105263158,3.0789473684210527,11.3,14.8,2.6,3.2,0,38,2,18,2,1
1630245,12.76923076923077,3.2051282051282053,3.0256410256410255,12.4,14.2,2.6,2.6,0,39,2,11,5,3
1630245,12.725,3.25,3.025,12.3,14.4,3.0,2.6,1,40,1,21,5,2
1630245,12.926829268292684,3.292682926829268,3.0,13.8,16.6,3.8,2.0,0,41,0,16,1,6
1630245,13.0,3.238095238095238,3.0714285714285716,14.6,15.8,2.8,2.4,1,42,7,15,5,6
1630245,13.046511627906977,3.2790697674418605,3.13953488372093,15.5,16.2,3.6,3.6,0,43,2,20,2,5
1630245,13.204545454545455,3.25,3.1818181818181817,15.4,16.6,3.6,4.4,0,44,1,8,2,9
1630245,13.088888888888889,3.2222222222222223,3.311111111111111,15.2,16.0,3.0,5.6,0,45,0,14,3,6
1630245,13.108695652173912,3.217391304347826,3.369565217391304,15.6,14.6,2.6,6.4,0,46,1,13,2,4
1630245,13.106382978723405,3.1914893617021276,3.382978723404255,14.9,14.0,2.8,6.0,1,47,1,9,8,6
1630245,13.020833333333334,3.2916666666666665,3.4375,14.5,12.8,3.4,6.0,0,48,1,20,4,3
1630245,13.16326530612245,3.306122448979592,3.4285714285714284,14.7,12.8,3.8,5.6,1,49,0,7,4,4
1630245,13.04,3.32,3.44,14.3,12.6,4.2,4.6,1,50,1,34,3,9
1630245,13.450980392156863,3.3137254901960786,3.549019607843137,15.6,16.6,4.2,5.2,1,51,1,23,1,10
1630245,13.634615384615385,3.269230769230769,3.673076923076923,16.3,18.6,4.0,6.4,0,52,2,35,2,2
1630245,14.037735849056604,3.2452830188679247,3.641509433962264,18.3,23.8,2.8,5.6,1,53,1,14,2,4
1630245,14.037037037037036,3.2222222222222223,3.6481481481481484,17.7,22.6,2.4,5.8,1,54,1,12,2,3
1630245,14.0,3.2,3.6363636363636362,18.1,23.6,2.0,5.6,1,55,1,17,3,4
1630245,14.053571428571429,3.1964285714285716,3.642857142857143,18.4,20.2,2.0,4.6,0,56,1,16,3,3
1630245,14.087719298245615,3.192982456140351,3.6315789473684212,18.7,18.8,2.4,3.2,0,57,1,13,3,6
1630245,14.068965517241379,3.189655172413793,3.6724137931034484,19.1,14.4,2.6,4.0,0,58,0,8,1,1
1630245,13.966101694915254,3.152542372881356,3.6271186440677967,17.9,13.2,2.4,3.4,1,59,4,8,1,0
1630245,13.866666666666667,3.1166666666666667,3.566666666666667,18.0,12.4,2.2,2.8,1,60,1,2,3,1
1630245,13.672131147540984,3.1147540983606556,3.5245901639344264,14.8,9.4,2.2,2.2,1,61,3,13,1,3
1630245,13.661290322580646,3.0806451612903225,3.5161290322580645,13.8,8.8,1.8,2.2,0,62,0,5,2,1
1630245,13.523809523809524,3.0634920634920637,3.4761904761904763,10.8,7.2,1.6,1.2,1,63,1,5,2,2
1630245,13.390625,3.046875,3.453125,9.9,6.6,1.8,1.4,1,64,1,0,2,1
1630245,13.184615384615384,3.0307692307692307,3.4153846153846152,8.7,5.0,2.0,1.6,1,65,0,2,1,2
1630245,13.015151515151516,3.0,3.393939393939394,7.2,5.0,1.6,1.8,1,66,1,6,2,1
1630245,12.91044776119403,2.985074626865672,3.3582089552238807,6.2,3.6,1.8,1.4,0,67,1,11,2,2
1630245,12.882352941176471,2.9705882352941178,3.338235294117647,6.0,4.8,1.8,1.6,0,68,1,2,1,1
1630245,12.72463768115942,2.9420289855072466,3.3043478260869565,5.4,4.2,1.6,1.4,0,69,1,5,2,2
1630245,12.614285714285714,2.9285714285714284,3.2857142857142856,5.1,5.2,1.6,1.6,0,70,1,10,0,2
1630245,12.577464788732394,2.887323943661972,3.267605633802817,5.9,6.8,1.4,1.6,1,71,1,14,6,6
1630245,12.597222222222221,2.9305555555555554,3.3055555555555554,6.0,8.4,2.2,2.6,1,72,0,8,0,1
1630245,12.534246575342467,2.8904109589041096,3.2739726027397262,6.3,7.8,1.8,2.4,1,73,1,4,1,0
1630245,12.41891891891892,2.864864864864865,3.22972972972973,6.2,8.2,1.8,2.2,0,74,0,5,3,3
1630245,12.32,2.8666666666666667,3.2266666666666666,6.7,8.2,2.0,2.4,0,75,1,0,1,0
1628389,16.1,7.9,3.3,16.1,16.8,5.6,2.6,1,10,1,18,11,6
1628389,16.272727272727273,8.181818181818182,3.5454545454545454,16.4,18.8,7.2,3.8,1,11,2,26,15,5
1628389,17.083333333333332,8.75,3.6666666666666665,17.6,20.2,9.0,4.2,0,12,2,17,11,4
1628389,17.076923076923077,8.923076923076923,3.6923076923076925,17.5,20.2,10.0,4.6,0,13,1,28,16,3
1628389,17.857142857142858,9.428571428571429,3.642857142857143,18.3,21.4,12.0,4.0,0,14,7,20,14,1
1628389,18.0,9.733333333333333,3.466666666666667,19.3,21.8,13.4,3.8,1,15,1,14,13,3
1628389,17.75,9.9375,3.4375,19.9,21.0,13.8,3.2,1,16,1,14,8,3
1628389,17.529411764705884,9.823529411764707,3.411764705882353,19.4,18.6,12.4,2.8,1,17,0,20,5,2
1628389,17.666666666666668,9.555555555555555,3.3333333333333335,19.7,19.2,11.2,2.4,1,18,3,22,13,4
1628389,17.894736842105264,9.736842105263158,3.3684210526315788,19.7,18.0,10.6,2.6,0,19,1,16,12,11
1628389,17.8,9.85,3.75,19.5,17.2,10.2,4.6,0,20,0,23,13,4
1628389,18.047619047619047,10.0,3.761904761904762,20.0,19.0,10.2,4.8,0,21,7,24,7,1
1628389,18.318181818181817,9.863636363636363,3.6363636363636362,19.8,21.0,10.0,4.4,0,22,2,28,10,7
1628389,18.73913043478261,9.869565217391305,3.782608695652174,20.9,22.6,11.0,5.4,0,23,0,13,9,2
1628389,18.5,9.833333333333334,3.7083333333333335,19.4,20.8,10.2,5.0,0,24,1,22,8,3
1628389,18.64,9.76,3.68,19.6,22.0,9.4,3.4,0,25,0,21,15,4
1628389,18.73076923076923,9.961538461538462,3.6923076923076925,20.3,21.6,9.8,3.4,0,26,1,15,7,5
1628389,18.59259259259259,9.851851851851851,3.740740740740741,20.4,19.8,9.8,4.2,0,27,1,28,10,1
1628389,18.928571428571427,9.857142857142858,3.642857142857143,21.2,19.8,9.8,3.0,1,28,2,22,12,3
1628389,19.03448275862069,9.931034482758621,3.6206896551724137,21.2,21.6,10.4,3.2,1,29,1,25,11,6
1628389,19.233333333333334,9.966666666666667,3.7,22.1,22.2,11.0,3.8,1,30,1,21,11,7
1628389,19.29032258064516,10.0,3.806451612903226,21.9,22.2,10.2,4.4,1,31,1,24,10,7
1628389,19.4375,10.0,3.90625,21.9,24.0,10.8,4.8,0,32,0,11,20,4
1628389,19.181818181818183,10.303030303030303,3.909090909090909,20.2,20.6,12.8,5.4,0,33,1,16,5,4
1628389,19.08823529411765,10.147058823529411,3.911764705882353,20.5,19.4,11.4,5.6,1,34,1,21,9,6
1628389,19.142857142857142,10.114285714285714,3.9714285714285715,20.4,18.6,11.0,5.6,0,35,1,22,11,7
1628389,19.22222222222222,10.13888888888889,4.055555555555555,20.5,18.8,11.0,5.6,1,36,2,15,15,6
1628389,19.10810810810811,10.27027027027027,4.108108108108108,20.5,17.0,12.0,5.4,1,37,0,19,5,2
1628389,19.105263157894736,10.131578947368421,4.052631578947368,19.6,18.6,9.0,5.0,0,38,1,12,13,1
1628389,18.923076923076923,10.205128205128204,3.9743589743589745,18.6,17.8,10.6,4.4,1,39,1,8,11,5
1628389,18.65,10.225,4.0,16.9,15.2,11.0,4.2,1,40,1,16,11,4
1628389,18.585365853658537,10.24390243902439,4.0,16.4,14.0,11.0,3.6,1,41,7,23,7,3
1628389,18.69047619047619,10.166666666666666,3.9761904761904763,16.3,15.6,9.4,3.0,1,42,2,18,7,1
1628389,18.674418604651162,10.093023255813954,3.9069767441860463,17.0,15.4,9.8,2.8,0,43,1,14,9,5
1628389,18.568181818181817,10.068181818181818,3.9318181818181817,16.8,15.8,9.0,3.6,0,44,0,5,10,4
1628389,18.266666666666666,10.066666666666666,3.933333333333333,15.2,15.2,8.8,3.4,1,45,1,16,16,2
1628389,18.217391304347824,10.195652173913043,3.891304347826087,14.6,15.2,9.8,3.0,1,46,2,17,13,3
1628389,18.19148936170213,10.25531914893617,3.872340425531915,14.8,14.0,11.0,3.0,0,47,1,22,9,2
1628389,18.270833333333332,10.229166666666666,3.8333333333333335,15.1,14.8,11.4,3.2,0,48,1,20,17,3
1628389,18.306122448979593,10.36734693877551,3.816326530612245,15.9,16.0,13.0,2.8,0,49,0,20,13,6
1628389,18.34,10.42,3.86,17.1,19.0,13.6,3.2,1,50,3,12,10,1
1628389,18.215686274509803,10.411764705882353,3.803921568627451,16.7,18.2,12.4,3.0,1,51,1,15,16,3
1628389,18.153846153846153,10.51923076923077,3.7884615384615383,15.9,17.8,13.0,3.0,1,52,1,24,9,5
1628389,18.264150943396228,10.49056603773585,3.811320754716981,16.5,18.2,13.0,3.6,1,53,2,21,12,9
1628389,18.314814814814813,10.518518518518519,3.9074074074074074,17.2,18.4,12.0,4.8,0,54,1,22,10,5
1628389,18.381818181818183,10.50909090909091,3.9272727272727272,18.9,18.8,11.4,4.6,1,55,0,21,14,3
1628389,18.428571428571427,10.571428571428571,3.9107142857142856,19.4,20.6,12.2,5.0,1,56,1,18,4,3
1628389,18.42105263157895,10.456140350877194,3.8947368421052633,19.5,21.2,9.8,5.0,1,57,2,22,19,10
1628389,18.482758620689655,10.60344827586207,4.0,19.5,20.8,11.8,6.0,0,58,1,30,11,1
1628389,18.677966101694917,10.610169491525424,3.9491525423728815,20.5,22.6,11.6,4.4,0,59,2,26,17,4
1628389,18.8,10.716666666666667,3.95,21.1,23.4,13.0,4.2,0,60,0,24,11,6
1628389,18.885245901639344,10.721311475409836,3.9836065573770494,22.3,24.0,12.4,4.8,0,61,1,21,11,4
1628389,18.919354838709676,10.725806451612904,3.9838709677419355,22.9,24.6,13.8,5.0,1,62,1,20,7,4
1628389,18.936507936507937,10.666666666666666,3.984126984126984,22.5,24.2,11.4,3.8,0,63,1,24,10,5
1628389,19.015625,10.65625,4.0,22.8,23.0,11.2,4.6,0,64,1,23,11,6
1628389,19.076923076923077,10.661538461538461,4.030769230769231,22.9,22.4,10.0,5.0,0,65,3,21,12,2
1628389,19.106060606060606,10.681818181818182,4.0,22.9,21.8,10.2,4.2,1,66,3,31,10,5
1628389,19.28358208955224,10.671641791044776,4.014925373134329,24.2,23.8,10.0,4.4,1,67,1,7,4,2
1628389,19.102941176470587,10.573529411764707,3.985294117647059,22.7,21.2,9.4,4.0,1,68,0,22,8,3
1628389,19.144927536231883,10.53623188405797,3.971014492753623,21.9,20.8,9.0,3.6,0,69,1,27,7,2
1628389,19.257142857142856,10.485714285714286,3.942857142857143,22.0,21.6,8.2,2.8,0,70,0,19,3,2
1631097,15.8,4.0,2.7,15.8,14.6,3.2,2.2,1,10,1,2,2,1
1631097,14.545454545454545,3.8181818181818183,2.5454545454545454,14.4,12.4,3.0,2.0,0,11,2,10,4,0
1631097,14.166666666666666,3.8333333333333335,2.3333333333333335,13.8,13.2,3.6,1.4,0,12,1,15,5,1
1631097,14.23076923076923,3.923076923076923,2.230769230769231,14.4,9.4,3.4,1.2,1,13,1,20,0,0
1631097,14.642857142857142,3.642857142857143,2.0714285714285716,13.4,10.6,3.0,1.0,1,14,7,31,5,4
1631097,15.733333333333333,3.7333333333333334,2.2,15.1,15.6,3.2,1.2,0,15,1,14,5,1
1631097,15.625,3.8125,2.125,15.2,18.0,3.8,1.2,1,16,3,11,0,1
1631097,15.352941176470589,3.588235294117647,2.0588235294117645,15.7,18.2,3.0,1.4,0,17,1,4,6,0
1631097,14.722222222222221,3.7222222222222223,1.9444444444444444,12.7,16.0,3.2,1.2,0,18,1,0,2,1
1631097,13.947368421052632,3.6315789473684212,1.894736842105263,11.3,12.0,3.6,1.4,1,19,7,15,6,5
1631097,14.0,3.75,2.05,12.2,8.8,3.8,1.6,1,20,2,14,11,5
1631097,14.0,4.095238095238095,2.1904761904761907,13.4,8.8,5.0,2.4,1,21,0,34,9,5
1631097,14.909090909090908,4.318181818181818,2.3181818181818183,15.8,13.4,6.8,3.2,1,22,1,16,4,2
1631097,14.956521739130435,4.304347826086956,2.3043478260869565,15.9,15.8,6.4,3.6,0,23,0,25,13,0
1631097,15.375,4.666666666666667,2.2083333333333335,16.4,20.8,8.6,3.4,1,24,1,16,1,3
1631097,15.4,4.52,2.24,14.9,21.0,7.6,3.0,1,25,1,18,3,4
1631097,15.5,4.461538461538462,2.3076923076923075,15.3,21.8,6.0,2.8,1,26,0,20,4,2
1631097,15.666666666666666,4.444444444444445,2.2962962962962963,16.2,19.0,5.0,2.2,1,27,1,26,4,3
1631097,16.035714285714285,4.428571428571429,2.3214285714285716,18.4,21.0,5.0,2.4,1,28,1,16,7,0
1631097,16.03448275862069,4.517241379310345,2.2413793103448274,20.0,19.2,3.8,2.4,0,29,1,15,1,3
1631097,16.0,4.4,2.2666666666666666,20.0,19.0,3.8,2.4,0,30,1,12,3,2
1631097,15.870967741935484,4.354838709677419,2.2580645161290325,19.8,17.8,3.8,2.0,0,31,0,11,1,2
1631097,15.71875,4.25,2.25,17.5,16.0,3.2,2.0,0,32,2,25,3,4
1631097,16.0,4.212121212121212,2.303030303030303,18.4,15.8,3.0,2.2,0,33,0,2,3,0
1631097,15.588235294117647,4.176470588235294,2.235294117647059,16.1,13.0,2.2,2.2,0,34,1,4,3,0
1631097,15.257142857142858,4.142857142857143,2.1714285714285713,14.9,10.8,2.6,1.6,1,35,1,11,5,3
1631097,15.13888888888889,4.166666666666667,2.1944444444444446,14.2,10.6,3.0,1.8,1,36,1,13,5,4
1631097,15.08108108108108,4.1891891891891895,2.2432432432432434,13.5,11.0,3.8,2.2,1,37,0,11,5,0
1631097,14.973684210526315,4.2105263157894735,2.1842105263157894,12.0,8.2,4.2,1.4,1,38,1,24,7,1
1631097,15.205128205128204,4.282051282051282,2.1538461538461537,12.8,12.6,5.0,1.6,0,39,7,13,2,1
1631097,15.15,4.225,2.125,12.6,14.4,4.8,1.8,0,40,1,13,3,3
1631097,15.097560975609756,4.195121951219512,2.1463414634146343,12.7,14.8,4.4,1.8,0,41,1,19,0,0
1631097,15.19047619047619,4.095238095238095,2.0952380952380953,13.5,16.0,3.4,1.0,0,42,0,8,1,0
1631097,15.023255813953488,4.023255813953488,2.046511627906977,11.8,15.4,2.6,1.0,1,43,1,5,3,5
